client_id,round_number,hierarchy,num_samples,set,accuracy,loss
f0035_19,0,,417,test,0.0,4.140178203582764
f0044_12,0,,249,test,0.04,4.125714302062988
f0048_00,0,,132,test,0.07142857142857142,4.109962463378906
f0062_25,0,,391,test,0.025,4.10521936416626
f0140_09,0,,286,test,0.0,4.12760066986084
f0141_43,0,,195,test,0.0,4.103306293487549
f0153_35,0,,345,test,0.0,4.096421718597412
f0167_33,0,,358,test,0.027777777777777776,4.098030090332031
f0170_40,0,,390,test,0.0,4.177030086517334
f0181_31,0,,389,test,0.02564102564102564,4.126579284667969
f0185_23,0,,395,test,0.075,4.124384880065918
f0190_12,0,,312,test,0.03125,4.084281921386719
f0207_46,0,,392,test,0.05,4.110692024230957
f0235_17,0,,311,test,0.0625,4.090584754943848
f0237_46,0,,313,test,0.03125,4.140836715698242
f0256_08,0,,423,test,0.06976744186046512,4.087599277496338
f0264_18,0,,376,test,0.02631578947368421,4.097697734832764
f0273_27,0,,81,test,0.0,4.1041107177734375
f0294_18,0,,133,test,0.07142857142857142,4.1052703857421875
f0311_48,0,,315,test,0.03125,4.132462978363037
f0331_41,0,,307,test,0.06451612903225806,4.116318702697754
f0364_10,0,,326,test,0.09090909090909091,4.116332054138184
f0407_39,0,,319,test,0.0,4.113769054412842
f0410_43,0,,330,test,0.0,4.130821704864502
f0416_07,0,,96,test,0.0,4.085906028747559
f0437_05,0,,360,test,0.027777777777777776,4.11979341506958
f0469_20,0,,387,test,0.0,4.136909484863281
f0473_21,0,,415,test,0.0,4.11503267288208
f0502_09,0,,394,test,0.05,4.122197151184082
f0511_03,0,,289,test,0.0,4.116913795471191
f0585_26,0,,190,test,0.05263157894736842,4.102755546569824
f0590_06,0,,5,test,0.0,4.131964683532715
f0625_26,0,,368,test,0.02702702702702703,4.123149871826172
f0627_14,0,,282,test,0.06896551724137931,4.09736442565918
f0655_10,0,,206,test,0.047619047619047616,4.089712142944336
f0676_08,0,,354,test,0.0,4.108188629150391
f0684_13,0,,274,test,0.03571428571428571,4.104014873504639
f0713_17,0,,360,test,0.1111111111111111,4.09514045715332
f0714_32,0,,257,test,0.038461538461538464,4.0927348136901855
f0716_15,0,,317,test,0.09375,4.08126974105835
f0728_14,0,,353,test,0.027777777777777776,4.122108459472656
f0750_18,0,,400,test,0.025,4.142860412597656
f0752_25,0,,408,test,0.07317073170731707,4.121068000793457
f0766_01,0,,361,test,0.02702702702702703,4.128481864929199
f0775_24,0,,371,test,0.0,4.125514507293701
f0779_27,0,,264,test,0.07407407407407407,4.09654426574707
f0787_21,0,,275,test,0.03571428571428571,4.125879287719727
f0825_23,0,,22,test,0.0,4.1181817054748535
f0857_21,0,,177,test,0.1111111111111111,4.071256160736084
f0882_28,0,,199,test,0.0,4.139765739440918
f0899_05,0,,317,test,0.03125,4.177785873413086
f0910_22,0,,58,test,0.16666666666666666,4.054991722106934
f0943_40,0,,394,test,0.025,4.151925086975098
f0961_08,0,,403,test,0.024390243902439025,4.11270809173584
f0965_28,0,,318,test,0.0625,4.122535705566406
f0973_47,0,,304,test,0.0,4.1234822273254395
f0979_22,0,,239,test,0.041666666666666664,4.131957530975342
f1016_36,0,,99,test,0.1,4.10879373550415
f1044_04,0,,345,test,0.02857142857142857,4.135891914367676
f1053_00,0,,294,test,0.03333333333333333,4.1371259689331055
f1055_16,0,,222,test,0.08695652173913043,4.106069564819336
f1099_37,0,,278,test,0.07142857142857142,4.087087154388428
f1112_30,0,,390,test,0.05128205128205128,4.115124225616455
f1118_23,0,,327,test,0.030303030303030304,4.134156703948975
f1132_19,0,,5,test,0.0,4.145734786987305
f1173_40,0,,130,test,0.07692307692307693,4.10244083404541
f1217_02,0,,305,test,0.0,4.134782314300537
f1246_39,0,,319,test,0.0625,4.142100811004639
f1314_29,0,,302,test,0.0,4.115136623382568
f1324_40,0,,271,test,0.0,4.125537395477295
f1337_29,0,,220,test,0.13636363636363635,4.062424659729004
f1343_32,0,,236,test,0.0,4.108541965484619
f1354_22,0,,337,test,0.0,4.125785827636719
f1386_19,0,,108,test,0.09090909090909091,4.075316905975342
f1453_47,0,,308,test,0.06451612903225806,4.095136642456055
f1458_19,0,,320,test,0.03125,4.10083532333374
f1465_32,0,,269,test,0.07407407407407407,4.137954235076904
f1472_37,0,,387,test,0.07692307692307693,4.131392002105713
f1500_25,0,,143,test,0.06666666666666667,4.084837913513184
f1546_05,0,,175,test,0.1111111111111111,4.078863620758057
f1591_47,0,,72,test,0.0,4.111174583435059
f1596_10,0,,149,test,0.06666666666666667,4.107942581176758
f1613_27,0,,106,test,0.0,4.1370697021484375
f1650_05,0,,156,test,0.0,4.099627494812012
f1668_08,0,,144,test,0.06666666666666667,4.084427833557129
f1699_42,0,,157,test,0.0625,4.093539237976074
f1707_05,0,,142,test,0.06666666666666667,4.103625774383545
f1775_42,0,,113,test,0.0,4.097804546356201
f1777_29,0,,138,test,0.0,4.1059346199035645
f1794_07,0,,130,test,0.07692307692307693,4.085379123687744
f1798_42,0,,97,test,0.0,4.086326599121094
f1807_08,0,,160,test,0.125,4.082252502441406
f1808_13,0,,130,test,0.0,4.178504467010498
f1824_18,0,,161,test,0.058823529411764705,4.096702575683594
f1827_17,0,,161,test,0.0,4.096066951751709
f1833_03,0,,179,test,0.05555555555555555,4.100100994110107
f1849_46,0,,170,test,0.23529411764705882,4.042696475982666
f1871_04,0,,160,test,0.0625,4.091531753540039
f1901_07,0,,153,test,0.0625,4.118824005126953
f1906_16,0,,173,test,0.05555555555555555,4.100870132446289
f1914_02,0,,116,test,0.08333333333333333,4.099302768707275
f1938_21,0,,145,test,0.06666666666666667,4.083156108856201
f1969_24,0,,52,test,0.0,4.134324550628662
f1970_32,0,,167,test,0.0,4.107707500457764
f1972_15,0,,137,test,0.0,4.090388298034668
f1975_00,0,,128,test,0.07692307692307693,4.0614705085754395
f1994_21,0,,161,test,0.058823529411764705,4.092718601226807
f2014_07,0,,165,test,0.17647058823529413,4.050312042236328
f2048_19,0,,105,test,0.2727272727272727,4.036120891571045
f2065_28,0,,3,test,0.0,4.116981029510498
f2078_03,0,,156,test,0.0625,4.085063934326172
f2103_60,0,,177,test,0.1111111111111111,4.0864129066467285
f2122_65,0,,173,test,0.0,4.103611946105957
f2131_73,0,,180,test,0.05555555555555555,4.101696968078613
f2144_67,0,,177,test,0.1111111111111111,4.058218479156494
f2151_92,0,,154,test,0.0625,4.082645416259766
f2193_99,0,,178,test,0.05555555555555555,4.060235500335693
f2197_62,0,,142,test,0.06666666666666667,4.0814738273620605
f2201_80,0,,55,test,0.0,4.130309581756592
f2232_76,0,,132,test,0.0,4.156014442443848
f2257_69,0,,170,test,0.058823529411764705,4.100531101226807
f2261_76,0,,173,test,0.05555555555555555,4.093835353851318
f2279_94,0,,182,test,0.10526315789473684,4.049132347106934
f2284_51,0,,175,test,0.0,4.106527328491211
f2291_65,0,,182,test,0.10526315789473684,4.105839729309082
f2329_94,0,,117,test,0.0,4.101921558380127
f2355_85,0,,13,test,0.0,4.167971611022949
f2382_52,0,,179,test,0.1111111111111111,4.076056003570557
f2394_84,0,,131,test,0.07142857142857142,4.059847354888916
f2395_78,0,,166,test,0.058823529411764705,4.1044511795043945
f2416_80,0,,169,test,0.11764705882352941,4.12154483795166
f2422_85,0,,134,test,0.14285714285714285,4.070236682891846
f2429_95,0,,5,test,0.0,4.017446994781494
f2518_67,0,,168,test,0.058823529411764705,4.0534467697143555
f2528_69,0,,169,test,0.058823529411764705,4.077740669250488
f2555_88,0,,180,test,0.2222222222222222,4.029643535614014
f2560_93,0,,170,test,0.17647058823529413,4.097554683685303
f2564_59,0,,154,test,0.125,4.059012413024902
f2596_86,0,,165,test,0.17647058823529413,4.042606353759766
f3119_39,0,,166,test,0.058823529411764705,4.137429714202881
f3142_38,0,,180,test,0.16666666666666666,4.052046775817871
f3152_47,0,,182,test,0.10526315789473684,4.104292392730713
f3164_09,0,,31,test,0.0,4.249589920043945
f3178_23,0,,2,test,0.0,4.0693278312683105
f3181_10,0,,157,test,0.0625,4.1318159103393555
f3183_15,0,,180,test,0.0,4.105381488800049
f3185_38,0,,171,test,0.0,4.09841775894165
f3194_31,0,,184,test,0.0,4.133686065673828
f3202_01,0,,166,test,0.058823529411764705,4.0903496742248535
f3208_06,0,,172,test,0.05555555555555555,4.094446182250977
